market_id,state,district,market,date,min,max,modal,spread,was_missing,is_filled
Maharashtra | nashik | Chandvad,Maharashtra,nashik,Chandvad,2023-06-06,200.0,1252.0,800.0,1052.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-06-25,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-06-26,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-06-27,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-06-28,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-06-29,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-06-30,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-01,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-02,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-03,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-04,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-05,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-06,1711.0,3241.0,3000.0,1530.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-07,1711.0,3241.0,3000.0,1530.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-08,1000.0,3115.0,2775.0,2115.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-09,1407.0,3052.0,2700.0,1645.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-10,1421.0,2980.0,2700.0,1559.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-11,904.0,2969.0,2700.0,2065.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-12,1273.0,2961.0,2710.0,1688.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-13,501.0,2900.0,2700.0,2399.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-14,501.0,2900.0,2700.0,2399.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-15,555.0,2885.0,2600.0,2330.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-16,1008.0,2898.0,2700.0,1890.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-17,1008.0,2898.0,2700.0,1890.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-18,904.0,2830.0,2625.0,1926.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-19,1440.0,2808.0,2600.0,1368.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-20,1440.0,2808.0,2600.0,1368.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-21,1440.0,2808.0,2600.0,1368.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-22,840.0,2831.0,2600.0,1991.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-23,1160.0,2939.0,2700.0,1779.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-24,1160.0,2939.0,2700.0,1779.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-25,1160.0,2939.0,2700.0,1779.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-26,1160.0,2939.0,2700.0,1779.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-27,1160.0,2939.0,2700.0,1779.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-28,1160.0,2939.0,2700.0,1779.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-29,1645.0,2700.0,2440.0,1055.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-30,1085.0,3001.0,2700.0,1916.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-07-31,1000.0,2805.0,2600.0,1805.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-01,500.0,2925.0,2600.0,2425.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-02,895.0,2990.0,2650.0,2095.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-03,800.0,2771.0,2650.0,1971.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-04,800.0,2771.0,2650.0,1971.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-05,1063.0,2840.0,2650.0,1777.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-06,1070.0,3060.0,2850.0,1990.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-07,920.0,3099.0,2900.0,2179.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-08,1193.0,3160.0,3012.0,1967.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-09,1255.0,3124.0,3000.0,1869.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-10,2006.0,3355.0,3200.0,1349.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-11,2006.0,3355.0,3200.0,1349.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-12,1500.0,3690.0,3500.0,2190.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-13,1500.0,3690.0,3500.0,2190.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-14,1470.0,3402.0,3100.0,1932.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-15,1470.0,3402.0,3100.0,1932.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-16,1301.0,3375.0,3200.0,2074.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-17,1600.0,3268.0,3050.0,1668.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-18,1600.0,3268.0,3050.0,1668.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-19,1400.0,3291.0,3025.0,1891.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-20,1119.0,3572.0,3400.0,2453.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-21,1908.0,3734.0,3550.0,1826.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-22,2000.0,3760.0,3550.0,1760.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-23,2000.0,3839.0,3700.0,1839.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-24,1554.0,3814.0,3700.0,2260.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-25,1554.0,3814.0,3700.0,2260.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-26,1906.0,3869.0,3700.0,1963.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-27,1627.0,3800.0,3350.0,2173.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-28,1460.0,3761.0,3500.0,2301.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-29,1410.0,3700.0,3500.0,2290.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-30,1300.0,3456.0,3269.0,2156.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-08-31,1370.0,3480.0,2950.0,2110.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-01,1370.0,3480.0,2950.0,2110.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-02,1370.0,3480.0,2950.0,2110.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-03,2000.0,4201.0,4063.0,2201.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-04,1500.0,3980.0,3750.0,2480.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-05,1360.0,4000.0,3770.0,2640.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-06,1440.0,3939.0,3750.0,2499.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-07,1440.0,3939.0,3750.0,2499.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-08,1440.0,3939.0,3750.0,2499.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-09,1230.0,3790.0,3550.0,2560.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-10,1222.0,3812.0,3600.0,2590.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-11,1501.0,3861.0,3620.0,2360.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-12,1261.0,4000.0,3800.0,2739.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-13,1540.0,4093.0,3900.0,2553.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-14,1750.0,4851.0,4600.0,3101.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-15,1750.0,4851.0,4600.0,3101.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-16,2081.0,4689.0,4350.0,2608.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-17,2081.0,4689.0,4350.0,2608.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-18,1740.0,4322.0,4022.0,2582.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-19,1833.0,4606.0,4210.0,2773.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-20,1692.0,4661.0,4400.0,2969.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-21,1627.0,4730.0,4410.0,3103.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-22,1627.0,4730.0,4410.0,3103.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-23,1300.0,4851.0,4675.0,3551.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-24,1791.0,5000.0,4675.0,3209.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-25,1791.0,5000.0,4675.0,3209.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-26,1392.0,4682.0,4150.0,3290.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-27,1901.0,4500.0,4100.0,2599.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-28,1401.0,4375.0,3751.0,2974.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-29,1401.0,4375.0,3751.0,2974.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-09-30,1201.0,3950.0,3650.0,2749.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-01,2007.0,4206.0,3731.0,2199.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-02,2007.0,4206.0,3731.0,2199.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-03,2263.0,4501.0,4246.0,2238.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-04,1553.0,4327.0,3900.0,2774.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-05,1305.0,4400.0,4000.0,3095.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-06,1305.0,4400.0,4000.0,3095.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-07,1305.0,4400.0,4000.0,3095.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-08,1305.0,4400.0,4000.0,3095.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-09,2287.0,4101.0,3976.0,1814.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-10,2330.0,4051.0,3700.0,1721.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-11,1508.0,4108.0,3900.0,2600.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-12,1850.5,4625.5,3450.0,2775.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-13,1850.5,4625.5,3450.0,2775.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-14,1884.0,3685.0,2822.5,1801.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-15,1446.5,3506.0,2610.5,2059.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-16,1525.0,3461.0,3125.5,1936.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-17,1775.0,3111.0,2500.0,1336.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-18,1506.0,2621.5,2406.5,1115.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-19,2207.0,3201.0,3096.0,994.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-20,2207.0,3201.0,3096.0,994.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-21,2009.5,3770.0,3310.5,1760.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-22,2188.0,3922.5,3718.0,1734.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-23,1800.0,4286.0,3800.0,2486.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-24,1542.5,3980.0,3265.5,2437.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-25,1155.0,3907.5,3415.5,2752.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-26,1230.0,3862.5,3485.5,2632.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-27,1230.0,3862.5,3485.5,2632.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-28,1100.0,3925.5,3350.0,2825.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-29,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-30,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-10-31,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-01,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-02,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-03,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-04,1100.0,3925.5,3350.0,2825.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-05,1675.0,4571.0,3988.0,2896.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-06,1912.5,4787.5,4150.0,2875.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-07,2896.0,4978.5,4640.0,2082.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-08,1225.0,5082.0,4650.0,3857.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-09,1600.0,4765.5,4250.0,3165.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-10,1600.0,4765.5,4250.0,3165.5,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-11,1580.0,4536.0,4050.5,2956.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-12,1375.5,4428.5,3350.0,3053.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-13,1501.0,4850.0,3251.0,3349.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-14,881.0,4601.0,3900.0,3720.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-15,881.0,4601.0,3900.0,3720.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-16,1330.0,4098.0,3050.0,2768.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-17,1330.0,4098.0,3050.0,2768.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-18,500.0,3840.0,2800.0,3340.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-19,300.0,4000.0,2751.0,3700.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-20,300.0,4000.0,2751.0,3700.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-21,500.0,3900.0,3400.0,3400.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-22,500.0,3700.0,3100.0,3200.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-23,500.0,4000.0,3500.0,3500.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-24,500.0,4000.0,3500.0,3500.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-25,500.0,4571.0,3701.0,4071.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-26,1575.5,4135.0,3780.5,2559.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-27,1300.0,3730.0,2825.5,2430.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-28,1600.5,3815.5,3100.5,2215.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-29,1600.5,3815.5,3100.5,2215.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-11-30,750.0,4600.0,4000.0,3850.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-01,750.0,4600.0,4000.0,3850.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-02,650.0,3830.0,3300.0,3180.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-03,500.0,4180.0,3500.0,3680.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-04,825.0,3407.5,2776.0,2582.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-05,400.0,3999.0,1800.0,3599.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-06,950.0,3490.0,2725.0,2540.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-07,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-08,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-09,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-10,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-11,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-12,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-13,950.0,3490.0,2725.0,2540.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-14,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-15,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-16,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-17,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-18,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-19,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-20,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-21,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-22,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-23,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-24,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-25,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-26,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-27,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-28,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-29,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-30,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2024-12-31,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-01,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-02,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-03,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-04,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-05,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-06,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-07,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-08,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-09,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-10,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-11,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-12,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-13,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-14,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-15,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-16,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-17,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-18,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-19,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-20,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-21,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-22,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-23,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-24,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-25,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-26,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-27,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-28,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-29,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-30,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-01-31,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-01,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-02,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-03,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-04,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-05,,,,,True,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-06,440.5,1895.0,1592.5,1454.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-07,300.0,2426.0,2100.0,2126.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-08,400.0,2601.0,2200.0,2201.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-09,400.0,2601.0,2200.0,2201.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-10,400.0,2601.0,2200.0,2201.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-11,400.0,2601.0,2200.0,2201.0,True,True
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-12,850.0,2251.0,1950.0,1401.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-13,1115.0,2620.0,2265.0,1505.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-14,765.0,2643.0,2300.0,1878.0,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-15,990.5,2561.0,2110.0,1570.5,False,False
Maharashtra | nashik | Manmad,Maharashtra,nashik,Manmad,2025-02-16,990.5,2561.0,2110.0,1570.5,True,True
